institution_id,name,city,township,type,status,website_url,website_state,google_maps_url,google_maps_state,facebook_url,facebook_state,tiktok_url,tiktok_state,verified_platform_count,missing_platforms
1,မြန်မာ့စီးပွားရေးစီမံခန့်ခွဲမှုပညာကောလိပ်,Mandalay,ချမ်းအေးသာစံမြို့နယ်,Private College,MOE listed; official web not yet reviewed,https://mcu.edu.mm/,verified,,missing,https://www.facebook.com/MyanmarCommercialCollege/,verified,,missing,2,"google_maps,tiktok"
329,Tokyo Win Japanese Education Center,Yangon,ကျောက်တံတား မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
33,PIU College,Yangon,လှိုင်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
330,Famous Thai Language Center,Yangon,ဒဂုံမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
331,REALISTIC INFOTECH Group (RIG) IT TRAINING CENTER,Yangon,လှိုင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
332,FUTURE LIGHT Japanese Language Centre,Yangon,တောင် ဥက္ကလာပမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
333,ဟိုတယ်နှင့်ခရီးသွားလာ ရေးသင်တန်း(HTTC),Yangon,မင်္ဂလာတောင်ညွှန့်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
334,E-care English Centre,Yangon,ဗဟန်းမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
335,Su & Naing Language Center,Yangon,မရမ်းကုန်းမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
336,Hangul Korean Language Academy,Yangon,Not parsed from MOE address,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
337,GEORGE ENGLISH TRAINING CENTRE (GETC),Yangon,လှိုင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
338,Bayintnaung Japanese Language School (Centre),Yangon,လှိုင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
339,T&H Education Centre,Yangon,လှိုင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
34,Info Myanmar College,Yangon,ကမာရွတ်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
340,Hinthar Education Centre,Yangon,လှိုင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
341,Techno Point Engineering Training Centre,Yangon,လှိုင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
342,Better Life Education & Career Supporting Centre,Yangon,တောင်ဥက္ကလာပ မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
343,Future Light Education Centre,Yangon,သန်လျင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
344,Golden Future Training Center,Yangon,သန်လျင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
345,MHTM Hospitality Maritime Training Centre,Yangon,တာမွေမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
346,Acquire Training Centre,Yangon,သန်လျင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
347,Global F.O.R Language Center (Japan),Yangon,လှိုင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
348,LITTLE LONDON English Language Centre,Yangon,တာမွေမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
349,Future Canvas Japanese Language Center,Yangon,အင်းစိန်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
35,NMA College,Yangon,ကမာရွတ်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
350,SST Korean Language Training Center,Yangon,အင်းစိန်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
351,EDULIGHT MYANMAR EDUCATION CENTER,Yangon,Not parsed from MOE address,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
352,STUDY HOOD Vocational Training Center,Yangon,ကျောက်တံတားမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
353,Nazareth Education (6),Yangon,ဒဂုံ (မြောက်) မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
354,SEIKO-ICHI Japanese Language Training School (Centre),Yangon,လှိုင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
355,Educatry International Education Center,Yangon,ကမာရွတ်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
356,HIKARI Japanese Language Center,Yangon,ကမာရွတ်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
357,Fuji Palace Japanese Language Centre,Yangon,အင်းစိန်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
36,Y-MAX College,Yangon,ကမာရွတ်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
37,KBTC College,Yangon,စမ်းချောင်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
38,Strategy First International College (1),Yangon,စမ်းချောင်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
39,Strategy First International College (2),Yangon,စမ်းချောင်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
4,STI Health Science College,Mandalay,ချမ်းမြသာစည်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,https://sti.edu.mm/,verified,,missing,https://www.facebook.com/STIMU.MDY/about/,verified,,missing,2,"google_maps,tiktok"
40,Strategy First International College (3),Yangon,စမ်းချောင်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
41,Victoria Unity College (VUC),Yangon,တာမွေမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
42,Legacy International College,Yangon,ဒဂုံမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
43,Myanmar Imperial College,Yangon,ဒဂုံမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
44,Myanmar Creative International College (MCIC),Yangon,လမ်းမတော်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
45,MST College,Yangon,ဒဂုံမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
46,ဂျိူးဇက်ပညာရေး ကောလိပ်,Yangon,ဒဂုံမြို့သစ်(အရှေ့ပိုင်း)မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
47,STI Myanmar College,Yangon,လှိုင်မြို့နယ်,Private College,MOE listed + official web verified,https://stiedu.net/,verified,,missing,https://www.facebook.com/STIMyanmarUni,unverified,,missing,1,"google_maps,tiktok"
48,KBTC College,Yangon,ဗဟန်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
49,Youth International College,Yangon,ဗဟန်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
5,ချင်းတွင်းနည်းပညာ ကောလိပ်,Mandalay,ချမ်းမြသာစည်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,https://ctu.edu.mm/,verified,,missing,https://www.facebook.com/share/1DrcPTbLvR,unverified,https://www.tiktok.com/@chindwin_ctc,unverified,1,google_maps
50,DBU International College,Yangon,မင်္ဂလာတောင်ညွန့်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
51,RI IT College,Yangon,မင်္ဂလာတောင်ညွန့်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
52,Chindwin Technological College,Yangon,လမ်းမတော်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,https://ctu.edu.mm/,verified,,missing,https://www.facebook.com/share/1DrcPTbLvR,unverified,https://www.tiktok.com/@chindwin_ctc,unverified,1,google_maps
53,Taxila College,Yangon,လမ်းမတော်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
54,STI Myanmar College,Yangon,ပန်းပဲတန်းမြို့နယ်,Private College,MOE listed; partial official evidence,https://stiedu.net/,verified,,missing,https://www.facebook.com/STIMyanmarUni,unverified,,missing,1,"google_maps,tiktok"
55,MIBA College,Yangon,မရမ်းကုန်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
56,Myanmar Noble College,Yangon,သင်္ဃန်းကျွန်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
57,KMD College,Yangon,စမ်းချောင်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
58,Shin Rai International Vocational College,Yangon,ဗဟန်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
59,BIY College,Yangon,ဗဟန်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,https://www.facebook.com/BusinessInstituteYangonBIY/,needs_review,,missing,0,"website,google_maps,tiktok"
6,Strategy First International College Mandalay,Mandalay,ချမ်းမြသာစည်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,https://strategyfirst.edu.mm/,verified,,missing,https://www.facebook.com/StrategyFirstInternationalCollege,unverified,,missing,1,"google_maps,tiktok"
60,AIE College,Yangon,မရမ်းကုန်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,https://www.facebook.com/aiecollegemm/,verified,https://www.tiktok.com/@aiecollege,verified,2,"website,google_maps"
61,Myanmar Management International College,Yangon,တောင်ဥက္ကလာပမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
62,Myanmar International Business College,Yangon,ကျောက်တံတားမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
63,M Hospitality & Tourrism International College,Yangon,စမ်းချောင်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
64,SMEBI International College,Yangon,တောင်ဥက္ကလာပမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
65,YIUS,Yangon,လှိုင်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
66,Compu Tech ICT College,Yangon,လှိုင်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,https://www.facebook.com/computechictcollege/,needs_review,,missing,0,"website,google_maps,tiktok"
67,PSM International College,Yangon,ဒဂုံမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
68,FEG College,Yangon,ကျောက်တံတားမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
69,Twinkle College,Yangon,စမ်းချောင်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
7,NVL College,Mandalay,ချမ်းမြသာစည်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,https://www.nvl-college.com/,verified,,missing,https://www.facebook.com/nvlinstitute,unverified,,missing,1,"google_maps,tiktok"
70,Matrix College of Professionals,Yangon,စမ်းချောင်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
71,ATBC International College,Yangon,တောင်ဥက္ကလာပမြို့နယ်,Private College,MOE listed; official web not yet reviewed,https://atbc.edu.mm/,verified,,missing,https://www.facebook.com/atbcinternationalcollege2019/,verified,,missing,2,"google_maps,tiktok"
72,MYANMAR CREATIVE TECHNOLOGY COLLEGE -MCTC,Yangon,ဗိုလ်တစ်ထောင်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
73,Guarantee International College,Yangon,သင်္ဃန်းကျွန်းမြို့နယ်,Private College,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
74,British United College,Yangon,တာမွေမြို့နယ်,Private College,MOE listed; official web not yet reviewed,https://buc.edu.mm/,verified,,missing,https://www.facebook.com/BritishUnitedCollege/,verified,https://www.tiktok.com/@britishunitedcollege,verified,3,google_maps
75,STEP-IN STEP-UP VOCATIONAL TRAINING CENTRE,Yangon,လှိုင်သာယာမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
76,Ginojishu Student Training Centre,Yangon,လှိုင်သာယာမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
77,Waku Waku Japanese Language Center,Yangon,ဗဟန်းမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
78,Waku Waku Japanese Language Center,Yangon,သင်္ဃန်းကျွန်းမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
79,Shiroi Yuki ဂျပန်စာသင်ကျောင်း,Yangon,မင်္ဂလာဒုံမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
8,MIBA College,Mandalay,ချမ်းမြသာစည်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,https://mibacollege.com/,verified,,missing,https://www.facebook.com/mandalaymiba/,verified,,missing,2,"google_maps,tiktok"
80,DAI-IPPO Japanese Language Centre,Yangon,သင်္ဃန်းကျွန်းမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
81,U Zaw Min Aung Korean Language Teaching Center,Yangon,ခရမ်းမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
82,U Zaw Min Aung Korean Language Teaching Center,Yangon,တာမွေမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
83,U Zaw Min Aung Korean Language Teaching Center,Yangon,သုံးခွမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
84,Egao Japanese Language Center,Yangon,တာမွေမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
85,Ko Ko Ro Japanese Language School,Yangon,မင်္ဂလာတောင်ညွှန့် မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
86,Unity Kaigo welfare Training Centre,Yangon,မင်္ဂလာ တောင်ညွှန့်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
87,RODEM GLOBAL Korean Language Center,Yangon,အင်းစိန်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
88,Yangon Amazing Grace Learning Centre,Yangon,ဒဂုံမြို့,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
89,Centre For Professional Development,Yangon,ဒဂုံမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
9,AU MIT MYANMAR College,Mandalay,ချမ်းမြသာစည်မြို့နယ်,Private College,MOE listed; official web not yet reviewed,https://www.aumitmyanmar.com/,verified,,missing,https://www.facebook.com/aumitmyanmarmdy/about/,verified,,missing,2,"google_maps,tiktok"
90,NELC-Xplore English Language Centre,Yangon,ဒဂုံမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
91,Ambition Japan Group Centre (Japan),Yangon,ကြည့်မြင်တိုင်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
92,RAI Learning Center,Yangon,စမ်းချောင်းမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
93,Green Tara Centre,Yangon,စမ်းချောင်းမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
94,Shwe Yaung Lann Education Center,Yangon,စမ်းချောင်းမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
95,AKASHI Japanese Language Centre,Yangon,စမ်းချောင်းမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
96,TGI Japanese Language School (Centre),Yangon,ကမာရွတ်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
97,AMAZING Japanese Language Center,Yangon,Not parsed from MOE address,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
98,YUMIYA JAPANESE LANGUAGE CENTER,Yangon,ကမာရွတ်မြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
99,WARRIORS INTERNATIONAL IGCSE,Yangon,တောင်ဥက္ကလာပမြို့နယ်,Private Higher Education Centre,MOE listed; official web not yet reviewed,,missing,,missing,,missing,,missing,0,"website,google_maps,facebook,tiktok"
